,rated,turns,victory_status,winner,white_rating,black_rating,opening_eco,opening_name,opening_ply,game_category,white level,black level,Rating_Diff,Quality,winner condition,base_time,increment_time
222,True,37,mate,white,1221,1417,C02,French Defense,11,rapid,Beginner,Beginner,196,High Quality,higher rating,10,0
223,True,88,outoftime,black,1222,1732,B32,Sicilian Defense,7,rapid,Beginner,Intermediate,510,Low Quality,higher rating,10,0
224,True,113,mate,white,1232,1234,C68,Ruy Lopez,7,rapid,Beginner,Beginner,2,High Quality,higher rating,10,0
225,True,55,mate,white,1240,1219,C42,Russian Game,8,rapid,Beginner,Beginner,21,High Quality,higher rating,20,5
226,True,135,mate,white,1590,1600,A22,English Opening,5,rapid,Beginner,Beginner,10,High Quality,higher rating,10,0
227,True,137,draw,draw,1568,1617,C50,Italian Game,5,rapid,Beginner,Intermediate,49,High Quality,higher rating,10,0
228,True,97,outoftime,white,1500,1358,C46,Four Knights Game,6,rapid,Beginner,Beginner,142,High Quality,higher rating,10,0
229,False,33,resign,black,1384,1325,B07,Pirc Defense #4,2,rapid,Beginner,Beginner,59,High Quality,lower rating,10,2
230,False,29,resign,black,1384,1265,A06,Zukertort Opening,3,rapid,Beginner,Beginner,119,High Quality,lower rating,30,0
231,False,55,resign,black,1384,1950,A04,Zukertort Opening,2,bullet,Beginner,Intermediate,566,Low Quality,higher rating,2,10
232,True,91,resign,white,1377,1249,B01,Scandinavian Defense,4,rapid,Beginner,Beginner,128,High Quality,higher rating,20,10
233,True,53,resign,white,1375,1389,C20,King's Pawn Game,4,blitz,Beginner,Beginner,14,High Quality,higher rating,9,0
234,True,49,mate,white,1378,1361,C41,Philidor Defense,5,rapid,Beginner,Beginner,17,High Quality,higher rating,10,2
235,True,48,mate,black,1261,1371,B07,King's Pawn Game,4,rapid,Beginner,Beginner,110,High Quality,higher rating,10,2
236,True,20,resign,black,1380,1429,B30,Sicilian Defense,4,rapid,Beginner,Beginner,49,High Quality,higher rating,10,9
237,True,87,mate,white,1369,1368,C42,Russian Game,6,rapid,Beginner,Beginner,1,High Quality,higher rating,10,0
238,True,11,resign,white,1290,1371,C77,Ruy Lopez,9,rapid,Beginner,Beginner,81,High Quality,higher rating,10,0
239,True,110,draw,draw,1372,1326,B00,St. George Defense,2,rapid,Beginner,Beginner,46,High Quality,higher rating,15,3
240,True,24,resign,white,1361,1383,A00,Van't Kruijs Opening,1,blitz,Beginner,Beginner,22,High Quality,higher rating,6,7
241,True,23,resign,white,1217,1399,A22,English Opening,4,rapid,Beginner,Beginner,182,High Quality,higher rating,15,15
242,True,81,mate,white,1387,1447,C60,Ruy Lopez,5,rapid,Beginner,Beginner,60,High Quality,higher rating,15,30
243,False,34,resign,black,1474,1387,B01,Scandinavian Defense,2,rapid,Beginner,Beginner,87,High Quality,lower rating,20,0
244,True,103,mate,white,1377,1351,C41,Philidor Defense #2,4,rapid,Beginner,Beginner,26,High Quality,higher rating,15,2
245,True,29,resign,black,1389,1339,C40,King's Pawn Game,4,rapid,Beginner,Beginner,50,High Quality,lower rating,30,10
246,False,22,resign,black,1389,1400,C41,Philidor Defense #2,4,rapid,Beginner,Beginner,11,High Quality,higher rating,30,15
247,False,38,resign,white,1849,1389,C44,Scotch Game,5,rapid,Intermediate,Beginner,460,Low Quality,higher rating,10,0
248,True,46,mate,black,1395,1378,C50,Italian Game,9,blitz,Beginner,Beginner,17,High Quality,lower rating,8,0
249,True,23,outoftime,white,1370,1257,C61,Ruy Lopez,6,blitz,Beginner,Beginner,113,High Quality,higher rating,5,5
250,True,31,resign,white,1360,1332,B00,Nimzowitsch Defense,5,rapid,Beginner,Beginner,28,High Quality,higher rating,10,3
251,False,51,resign,white,1311,1360,C21,King's Pawn Game,4,rapid,Beginner,Beginner,49,High Quality,higher rating,10,0
252,False,87,mate,white,1714,1360,C64,Ruy Lopez,6,rapid,Intermediate,Beginner,354,Medium Quality,higher rating,20,0
253,True,31,mate,white,1354,1217,C50,Italian Game,5,rapid,Beginner,Beginner,137,High Quality,higher rating,45,30
254,True,38,resign,black,1245,1346,D20,Queen's Gambit Accepted,5,rapid,Beginner,Beginner,101,High Quality,higher rating,15,15
255,False,43,resign,white,1346,1099,C55,Italian Game,6,rapid,Beginner,Rookie,247,Medium Quality,higher rating,10,4
256,True,105,resign,white,1336,1287,A07,King's Indian Attack,4,blitz,Beginner,Beginner,49,High Quality,higher rating,9,2
257,False,87,outoftime,white,1580,1555,A10,English Opening,2,rapid,Beginner,Beginner,25,High Quality,higher rating,10,0
258,False,36,mate,black,1555,1580,B40,Sicilian Defense,6,rapid,Beginner,Beginner,25,High Quality,higher rating,10,0
259,True,38,resign,black,1649,1547,C02,French Defense,6,blitz,Intermediate,Beginner,102,High Quality,lower rating,6,6
260,True,110,resign,black,1426,1527,C00,French Defense,3,blitz,Beginner,Beginner,101,High Quality,higher rating,8,0
261,True,48,resign,black,1557,1547,C70,Ruy Lopez,8,rapid,Beginner,Beginner,10,High Quality,lower rating,15,0
262,False,95,mate,white,1557,1607,E20,Nimzo-Indian Defense #2,5,blitz,Beginner,Intermediate,50,High Quality,higher rating,5,8
263,False,70,mate,black,1607,1557,A02,Bird Opening,1,blitz,Intermediate,Beginner,50,High Quality,lower rating,5,8
264,False,42,resign,white,1557,1632,B32,Sicilian Defense,7,rapid,Beginner,Intermediate,75,High Quality,higher rating,10,0
265,True,177,outoftime,white,1535,1609,C58,Italian Game,11,rapid,Beginner,Intermediate,74,High Quality,higher rating,10,3
266,True,114,mate,black,1713,1558,A00,Hungarian Opening,2,rapid,Intermediate,Beginner,155,High Quality,lower rating,10,2
267,True,57,resign,white,1497,1730,B00,Owen Defense,2,rapid,Beginner,Intermediate,233,Medium Quality,higher rating,10,2
268,True,57,resign,white,1437,1552,C50,Italian Game,5,blitz,Beginner,Beginner,115,High Quality,higher rating,7,3
269,False,82,draw,draw,1516,1552,A03,Bird Opening,2,rapid,Beginner,Beginner,36,High Quality,higher rating,10,0
270,True,29,mate,white,1513,1456,B54,Sicilian Defense,5,blitz,Beginner,Beginner,57,High Quality,higher rating,7,3
271,True,70,resign,black,1355,1478,C55,Italian Game,7,rapid,Beginner,Beginner,123,High Quality,higher rating,10,0
272,True,97,mate,white,1638,1614,C55,Italian Game,6,rapid,Intermediate,Intermediate,24,High Quality,higher rating,10,0
273,True,99,resign,white,1613,1934,B12,Caro-Kann Defense,11,blitz,Intermediate,Intermediate,321,Medium Quality,higher rating,6,5
274,False,74,resign,black,1865,1613,D03,Queen's Pawn Game,5,rapid,Intermediate,Intermediate,252,Medium Quality,lower rating,10,0
275,True,48,mate,black,1776,1587,D00,Queen's Pawn Game,2,blitz,Intermediate,Beginner,189,High Quality,lower rating,8,0
276,True,77,mate,white,1568,1593,C10,French Defense,6,rapid,Beginner,Beginner,25,High Quality,higher rating,15,0
277,True,80,resign,black,1605,1546,B01,Scandinavian Defense,6,rapid,Intermediate,Beginner,59,High Quality,lower rating,15,0
278,True,35,resign,white,1518,1709,B00,Nimzowitsch Defense,5,blitz,Beginner,Intermediate,191,High Quality,higher rating,8,0
279,True,33,resign,white,1728,1527,D31,Semi-Slav Defense,8,rapid,Intermediate,Beginner,201,Medium Quality,higher rating,10,0
280,True,87,mate,white,1515,1379,B01,Scandinavian Defense,4,rapid,Beginner,Beginner,136,High Quality,higher rating,10,0
281,True,40,resign,black,1538,1501,B06,Robatsch (Modern) Defense,4,rapid,Beginner,Beginner,37,High Quality,lower rating,10,0
282,True,54,resign,black,1511,1516,D30,Queen's Gambit Declined,4,rapid,Beginner,Beginner,5,High Quality,higher rating,10,0
283,True,67,resign,black,1464,1495,C69,Ruy Lopez,9,rapid,Beginner,Beginner,31,High Quality,higher rating,10,0
284,True,21,mate,white,1470,1475,C40,King's Pawn Game,4,rapid,Beginner,Beginner,5,High Quality,higher rating,10,0
285,True,14,mate,black,1490,1440,C50,Italian Game,6,rapid,Beginner,Beginner,50,High Quality,lower rating,10,0
286,False,71,resign,white,1611,1974,D41,Queen's Gambit Declined,18,rapid,Intermediate,Intermediate,363,Medium Quality,higher rating,15,15
287,True,72,outoftime,black,1611,1945,E20,Nimzo-Indian Defense,8,rapid,Intermediate,Intermediate,334,Medium Quality,higher rating,10,0
288,True,62,resign,black,1584,1611,A31,English Opening,5,rapid,Beginner,Intermediate,27,High Quality,higher rating,10,0
289,True,48,resign,black,1942,1611,A00,Van't Kruijs Opening,1,rapid,Intermediate,Intermediate,331,Medium Quality,lower rating,10,0
290,True,6,outoftime,black,1217,1611,C46,Four Knights Game,6,rapid,Beginner,Intermediate,394,Medium Quality,higher rating,10,2
291,True,69,draw,draw,1611,2059,D46,Semi-Slav Defense,12,rapid,Intermediate,Advanced,448,Low Quality,higher rating,20,0
292,True,72,resign,white,1611,1478,B27,Sicilian Defense,4,rapid,Intermediate,Beginner,133,High Quality,higher rating,15,15
293,True,40,mate,black,1486,1552,C44,King's Pawn Game,5,rapid,Beginner,Beginner,66,High Quality,higher rating,15,15
294,True,29,mate,white,1453,1496,B06,Modern Defense,2,rapid,Beginner,Beginner,43,High Quality,higher rating,15,15
295,True,44,resign,white,1340,1326,A40,English Defense #2,2,rapid,Beginner,Beginner,14,High Quality,higher rating,15,15
296,True,59,mate,white,1532,1500,C00,French Defense,3,rapid,Beginner,Beginner,32,High Quality,higher rating,10,0
297,True,115,resign,white,1560,1557,C34,King's Gambit Accepted |  Fischer Defense,6,rapid,Beginner,Beginner,3,High Quality,higher rating,10,0
298,True,70,resign,black,1571,1577,A03,Bird Opening,2,rapid,Beginner,Beginner,6,High Quality,higher rating,10,0
299,True,36,resign,black,1580,1617,A03,Bird Opening,2,rapid,Beginner,Intermediate,37,High Quality,higher rating,10,0
300,True,83,resign,white,1531,1593,C46,Four Knights Game,7,rapid,Beginner,Beginner,62,High Quality,higher rating,10,0
301,True,99,draw,draw,1449,1597,C48,Four Knights Game,9,rapid,Beginner,Beginner,148,High Quality,higher rating,10,0
302,True,43,resign,white,1743,1604,C34,King's Gambit Accepted |  Schallopp Defense,6,rapid,Intermediate,Intermediate,139,High Quality,higher rating,10,0
303,True,89,resign,white,1604,1614,C48,Four Knights Game,8,rapid,Intermediate,Intermediate,10,High Quality,higher rating,10,0
304,True,96,resign,black,1550,1605,D00,Queen's Pawn Game,3,rapid,Beginner,Intermediate,55,High Quality,higher rating,10,0
305,False,116,mate,black,1630,1605,C42,Petrov's Defense #5,8,rapid,Intermediate,Intermediate,25,High Quality,lower rating,10,0
306,False,78,mate,black,1475,1605,A00,Hungarian Opening,1,rapid,Beginner,Intermediate,130,High Quality,higher rating,15,0
307,False,77,mate,white,1605,1475,A02,Bird Opening,1,rapid,Intermediate,Beginner,130,High Quality,higher rating,15,0
308,False,70,mate,black,1475,1605,C20,King's Pawn Opening,3,rapid,Beginner,Intermediate,130,High Quality,higher rating,15,0
309,False,27,resign,white,1570,1605,C42,Russian Game,7,rapid,Beginner,Intermediate,35,High Quality,higher rating,10,0
310,False,102,resign,black,1605,1500,A02,Bird Opening,1,rapid,Intermediate,Beginner,105,High Quality,lower rating,10,0
311,False,21,resign,white,1500,1605,C47,Four Knights Game,9,rapid,Beginner,Intermediate,105,High Quality,higher rating,10,0
312,False,33,resign,white,1605,1500,A02,Bird Opening,1,rapid,Intermediate,Beginner,105,High Quality,higher rating,10,0
313,False,74,resign,black,1513,1605,C42,Russian Game,5,rapid,Beginner,Intermediate,92,High Quality,higher rating,10,0
314,True,65,resign,white,1790,1874,A00,Polish Opening,1,rapid,Intermediate,Intermediate,84,High Quality,higher rating,25,5
315,True,81,resign,white,1864,1805,B24,Sicilian Defense,5,rapid,Intermediate,Intermediate,59,High Quality,higher rating,25,5
316,True,45,resign,black,1496,1861,A45,Indian Game,3,rapid,Beginner,Intermediate,365,Medium Quality,higher rating,25,5
317,True,52,resign,white,1851,1853,C67,Ruy Lopez,8,rapid,Intermediate,Intermediate,2,High Quality,higher rating,25,5
318,True,51,resign,white,1861,1863,B11,Caro-Kann Defense,4,rapid,Intermediate,Intermediate,2,High Quality,higher rating,10,0
319,True,48,draw,draw,1618,1609,C00,French Defense,3,rapid,Intermediate,Intermediate,9,High Quality,higher rating,10,0
320,True,20,resign,black,1620,1607,A00,Van't Kruijs Opening,1,rapid,Intermediate,Intermediate,13,High Quality,lower rating,10,0
321,True,50,mate,black,1621,1496,B30,Sicilian Defense,5,rapid,Intermediate,Beginner,125,High Quality,lower rating,10,0
322,True,98,resign,black,1633,1581,C41,Philidor Defense #3,5,rapid,Intermediate,Beginner,52,High Quality,lower rating,10,0
323,True,106,mate,black,1623,1623,C60,Ruy Lopez,6,rapid,Intermediate,Intermediate,0,High Quality,higher rating,10,0
324,True,19,resign,white,1612,1614,C50,Italian Game,5,rapid,Intermediate,Intermediate,2,High Quality,higher rating,10,0
325,True,22,resign,white,1605,1624,C50,Italian Game,8,rapid,Intermediate,Intermediate,19,High Quality,higher rating,10,0
326,True,114,draw,draw,1693,1621,E61,Indian Game,4,rapid,Intermediate,Intermediate,72,High Quality,higher rating,10,0
327,True,69,resign,black,1631,1684,B50,Sicilian Defense,4,rapid,Intermediate,Intermediate,53,High Quality,higher rating,10,0
328,True,34,mate,black,1636,1619,C53,Italian Game,8,rapid,Intermediate,Intermediate,17,High Quality,lower rating,10,0
329,True,40,mate,black,1613,1617,C57,Italian Game,8,rapid,Intermediate,Intermediate,4,High Quality,higher rating,10,0
330,True,108,resign,black,1627,1495,C50,Italian Game,6,rapid,Intermediate,Beginner,132,High Quality,lower rating,10,0
331,True,27,resign,white,1480,1643,C23,Bishop's Opening,3,rapid,Beginner,Intermediate,163,High Quality,higher rating,10,0
332,True,63,resign,white,1631,1652,B30,Sicilian Defense,5,rapid,Intermediate,Intermediate,21,High Quality,higher rating,10,0
333,True,31,resign,white,1687,1641,C44,Ponziani Opening,5,rapid,Intermediate,Intermediate,46,High Quality,higher rating,10,0
334,True,71,resign,white,1630,1638,C55,Italian Game,6,rapid,Intermediate,Intermediate,8,High Quality,higher rating,10,0
335,True,92,mate,black,1414,1624,C60,Ruy Lopez,6,rapid,Beginner,Intermediate,210,Medium Quality,higher rating,10,0
336,True,47,mate,white,1619,1419,C57,Italian Game,7,rapid,Intermediate,Beginner,200,High Quality,higher rating,10,0
337,True,56,resign,black,1629,1659,C42,Petrov's Defense #2,5,rapid,Intermediate,Intermediate,30,High Quality,higher rating,10,0
338,True,48,resign,white,1649,1639,C23,Bishop's Opening,3,rapid,Intermediate,Intermediate,10,High Quality,higher rating,10,0
339,True,124,resign,black,1677,1627,A00,Polish Opening,1,rapid,Intermediate,Intermediate,50,High Quality,lower rating,10,0
340,True,49,mate,white,1705,1636,C45,Scotch Game,8,rapid,Intermediate,Intermediate,69,High Quality,higher rating,10,0
341,True,64,resign,black,1647,1635,B96,Sicilian Defense,13,rapid,Intermediate,Intermediate,12,High Quality,lower rating,10,0
342,True,29,resign,white,1637,1627,C53,Italian Game,7,rapid,Intermediate,Intermediate,10,High Quality,higher rating,10,0
343,True,45,resign,white,1626,1631,C50,Italian Game,5,rapid,Intermediate,Intermediate,5,High Quality,higher rating,10,0
344,True,96,resign,black,1602,1615,C34,King's Gambit Accepted |  Fischer Defense,6,rapid,Intermediate,Intermediate,13,High Quality,higher rating,10,0
345,True,92,resign,black,1634,1603,C23,Bishop's Opening,3,rapid,Intermediate,Intermediate,31,High Quality,lower rating,10,0
346,True,40,mate,black,1611,1591,C50,Italian Game,9,rapid,Intermediate,Beginner,20,High Quality,lower rating,10,0
347,True,123,mate,white,1579,1623,C54,Italian Game,19,rapid,Beginner,Intermediate,44,High Quality,higher rating,10,0
348,True,129,mate,white,1995,1581,A05,King's Indian Attack,4,rapid,Intermediate,Beginner,414,Low Quality,higher rating,10,0
349,True,120,mate,black,1589,1569,D92,Gruenfeld Defense,9,rapid,Beginner,Beginner,20,High Quality,lower rating,10,0
350,True,71,draw,draw,1570,1555,C55,Italian Game,6,rapid,Beginner,Beginner,15,High Quality,higher rating,10,0
351,True,97,mate,white,1559,1557,C00,French Defense,3,rapid,Beginner,Beginner,2,High Quality,higher rating,10,0
352,True,60,resign,white,1546,1571,A45,Indian Game,2,rapid,Beginner,Beginner,25,High Quality,higher rating,10,0
353,True,57,resign,white,1550,1567,B21,Sicilian Defense,6,rapid,Beginner,Beginner,17,High Quality,higher rating,10,0
354,True,38,resign,white,1560,1419,B12,Caro-Kann Defense,5,blitz,Beginner,Beginner,141,High Quality,higher rating,5,7
355,True,111,resign,white,1840,1564,C45,Scotch Game,8,blitz,Intermediate,Beginner,276,Medium Quality,higher rating,8,0
356,True,119,resign,black,1660,1549,A49,East Indian Defense,4,rapid,Intermediate,Beginner,111,High Quality,lower rating,10,0
357,True,33,mate,white,1534,1678,C41,Philidor Defense,5,rapid,Beginner,Intermediate,144,High Quality,higher rating,10,0
358,True,32,resign,white,1789,1538,E10,Blumenfeld Countergambit #2,6,rapid,Intermediate,Beginner,251,Medium Quality,higher rating,10,0
359,True,96,resign,black,1841,1921,C22,Center Game,8,rapid,Intermediate,Intermediate,80,High Quality,higher rating,15,0
360,True,92,draw,draw,1926,1737,A04,Zukertort Opening,2,blitz,Intermediate,Intermediate,189,High Quality,higher rating,8,10
361,True,64,resign,black,1629,1887,D00,Queen's Pawn Game #2,3,blitz,Intermediate,Intermediate,258,Medium Quality,higher rating,8,2
362,True,10,resign,black,1860,1712,C37,King's Gambit Accepted |  King's Knight Gambit,7,blitz,Intermediate,Intermediate,148,High Quality,lower rating,5,5
363,True,85,resign,white,1500,1568,A09,Reti Opening,4,rapid,Beginner,Beginner,68,High Quality,higher rating,20,8
364,True,40,resign,black,1780,2132,B90,Sicilian Defense,10,rapid,Intermediate,Advanced,352,Medium Quality,higher rating,10,0
365,True,58,resign,black,966,1124,B01,Scandinavian Defense,2,rapid,Rookie,Beginner,158,High Quality,higher rating,10,0
366,True,26,outoftime,black,884,951,A01,Nimzo-Larsen Attack,2,rapid,Rookie,Rookie,67,High Quality,higher rating,15,15
367,True,4,outoftime,black,945,1070,C40,King's Knight Opening,3,rapid,Rookie,Rookie,125,High Quality,higher rating,15,15
368,True,118,mate,black,971,1149,B00,King's Pawn Game,3,rapid,Rookie,Beginner,178,High Quality,higher rating,10,0
369,True,11,mate,white,1238,985,A00,Van't Kruijs Opening,1,rapid,Beginner,Rookie,253,Medium Quality,higher rating,15,15
370,True,163,outoftime,draw,972,1247,A20,English Opening,2,rapid,Rookie,Beginner,275,Medium Quality,higher rating,10,0
371,True,95,mate,white,1107,961,B00,Nimzowitsch Defense,4,rapid,Beginner,Rookie,146,High Quality,higher rating,10,0
372,True,37,resign,black,974,1129,D00,Queen's Pawn Game,3,rapid,Rookie,Beginner,155,High Quality,higher rating,10,0
373,True,101,mate,white,1203,970,C21,Center Game #2,3,rapid,Beginner,Rookie,233,Medium Quality,higher rating,10,2
374,True,80,outoftime,black,998,937,C00,French Defense,5,rapid,Rookie,Rookie,61,High Quality,lower rating,10,0
